timestamp,image_filename,magnetic_field_x,magnetic_field_y,magnetic_field_z,gps_latitude,gps_longitude,gps_altitude,heading_degrees,offset_degrees
1.7304E+18,/home/john/Documents/webcam_images/1730400645612487316.png,0.190730616,0.049033366,0.613821089,41.3908974,-73.95310601,-34.52263225,345.5825094,310.5825094
1.7304E+18,/home/john/Documents/webcam_images/1730400645686097621.png,0.190757945,0.050151218,0.617568612,41.39089756,-73.95310561,-34.53151204,345.2699893,310.2699893
1.7304E+18,/home/john/Documents/webcam_images/1730400645749384403.png,0.191823483,0.050134275,0.61625123,41.39089779,-73.95310504,-34.54397388,345.3530183,310.3530183
1.7304E+18,/home/john/Documents/webcam_images/1730400645816714763.png,0.195943952,0.042092841,0.61462003,41.39089824,-73.95310454,-34.53674059,347.8759326,312.8759326
1.7304E+18,/home/john/Documents/webcam_images/1730400645884534835.png,0.194875956,0.042115714,0.614691734,41.39089841,-73.95310416,-34.54496744,347.8050443,312.8050443
1.7304E+18,/home/john/Documents/webcam_images/1730400645950876712.png,0.181012884,0.043555487,0.614398479,41.39089866,-73.95310359,-34.55826354,346.4706328,311.4706328
1.7304E+18,/home/john/Documents/webcam_images/1730400646037561655.png,0.193869486,0.045538697,0.616039515,41.39089872,-73.95310328,-34.5617136,346.7812273,311.7812273
1.7304E+18,/home/john/Documents/webcam_images/1730400646102525472.png,0.193848133,0.044401925,0.616025031,41.39089899,-73.9531028,-34.57987023,347.0986588,312.0986588
1.7304E+18,/home/john/Documents/webcam_images/1730400646169728755.png,0.192736194,0.042158261,0.614825726,41.39089927,-73.95310231,-34.5991456,347.6617018,312.6617018
1.7304E+18,/home/john/Documents/webcam_images/1730400646241570711.png,0.19600825,0.04547976,0.618380845,41.39089964,-73.95310179,-34.60918335,346.9368275,311.9368275
1.7304E+18,/home/john/Documents/webcam_images/1730400646314613580.png,0.192717254,0.041015916,0.616056681,41.39089993,-73.95310132,-34.62786941,347.985039,312.985039
1.7304E+18,/home/john/Documents/webcam_images/1730400646384777307.png,0.187482625,0.046811413,0.616482973,41.39090012,-73.95310098,-34.63724111,345.9807979,310.9807979
1.7304E+18,/home/john/Documents/webcam_images/1730400646449794054.png,0.191809118,0.050145954,0.612496555,41.39090068,-73.95310052,-34.64410971,345.3487031,310.3487031
1.7304E+18,/home/john/Documents/webcam_images/1730400646518617391.png,0.194994241,0.048927769,0.614752352,41.39090097,-73.9531001,-34.65567063,345.9142073,310.9142073
1.7304E+18,/home/john/Documents/webcam_images/1730400646592384815.png,0.190845057,0.05584963,0.612633288,41.39090132,-73.95309963,-34.65424261,343.6882104,308.6882104
1.7304E+18,/home/john/Documents/webcam_images/1730400646664568424.png,0.195113987,0.055763982,0.611099601,41.3909016,-73.95309917,-34.66570287,344.0499539,309.0499539
1.7304E+18,/home/john/Documents/webcam_images/1730400646738173484.png,0.197253481,0.055705603,0.613443196,41.39090188,-73.95309869,-34.6803069,344.229992,309.229992
1.7304E+18,/home/john/Documents/webcam_images/1730400646812102317.png,0.197306097,0.059137199,0.608499885,41.39090234,-73.953098,-34.68194332,343.315311,308.315311
1.7304E+18,/home/john/Documents/webcam_images/1730400646891966581.png,0.195133626,0.056891277,0.612348378,41.3909025,-73.95309765,-34.69154417,343.7459374,308.7459374
1.7304E+18,/home/john/Documents/webcam_images/1730400646969333410.png,0.19502607,0.051215447,0.611035943,41.39090336,-73.95309653,-34.70363736,345.2858959,310.2858959
1.7304E+18,/home/john/Documents/webcam_images/1730400647083709716.png,0.194003806,0.05349822,0.613622129,41.39090371,-73.95309582,-34.71690199,344.5833474,309.5833474
1.7304E+18,/home/john/Documents/webcam_images/1730400647182155847.png,0.198291153,0.054554369,0.610856175,41.39090399,-73.95309534,-34.72859981,344.6172206,309.6172206
1.7304E+18,/home/john/Documents/webcam_images/1730400647242277860.png,0.195045799,0.05235057,0.611045837,41.39090423,-73.95309478,-34.71695852,344.9758277,309.9758277
1.7304E+18,/home/john/Documents/webcam_images/1730400647303525686.png,0.19617708,0.055729222,0.612254798,41.39090454,-73.95309428,-34.73269365,344.1414184,309.1414184
1.7304E+18,/home/john/Documents/webcam_images/1730400647366269111.png,0.199398071,0.056802399,0.610803485,41.39090477,-73.95309395,-34.74484289,344.0993715,309.0993715
1.7304E+18,/home/john/Documents/webcam_images/1730400647426899909.png,0.197246894,0.055692378,0.614665568,41.39090526,-73.95309357,-34.76584456,344.2330494,309.2330494
1.7304E+18,/home/john/Documents/webcam_images/1730400647504271984.png,0.197221279,0.054567724,0.612162113,41.39090563,-73.95309311,-34.78628899,344.534152,309.534152
1.7304E+18,/home/john/Documents/webcam_images/1730400647582932949.png,0.195022628,0.051197071,0.613505602,41.39090601,-73.9530927,-34.80502015,345.2906982,310.2906982
1.7304E+18,/home/john/Documents/webcam_images/1730400647646132946.png,0.191798359,0.050129533,0.613708854,41.3909066,-73.95309214,-34.8103162,345.3525083,310.3525083
1.7304E+18,/home/john/Documents/webcam_images/1730400647725510835.png,0.189702243,0.052453298,0.612633944,41.390907,-73.95309165,-34.81878337,344.5437021,309.5437021
1.7304E+18,/home/john/Documents/webcam_images/1730400647789050340.png,0.196088806,0.05117302,0.613429964,41.39090726,-73.95309137,-34.82482794,345.3738137,310.3738137
